FET Vds-Id
VG= 0 to -2 in -0.02 step
VDS= -0.05 to -0.5 in -0.45 step
NO. VG VDS ID IG VSUB
 V V A A V
343 -1.22 -0.5 -5.38528E-07 -3.7211E-10 0
344 -1.2 -0.5 -4.08379E-07 -3.7617E-10 0
345 -1.18 -0.5 -3.00129E-07 -3.5779E-10 0
346 -1.16 -0.5 -2.1316E-07 -3.5598E-10 0
347 -1.14 -0.5 -1.45095E-07 -3.5425E-10 0
348 -1.12 -0.5 -9.42792E-08 -3.4419E-10 0
349 -1.1 -0.5 -5.83278E-08 -3.3365E-10 0
350 -1.08 -0.5 -3.43812E-08 -3.2534E-10 0
351 -1.06 -0.5 -1.92378E-08 -3.0853E-10 0
352 -1.04 -0.5 -1.03204E-08 -2.9815E-10 0
353 -1.02 -0.5 -5.33152E-09 -2.7849E-10 0
354 -1 -0.5 -2.67172E-09 -2.5733E-10 0
355 -0.98 -0.5 -1.29969E-09 -2.0481E-10 0
356 -0.96 -0.5 -6.5225E-10 -1.0883E-10 0
357 -0.94 -0.5 -3.3146E-10 -5.422E-11 0
358 -0.92 -0.5 -1.6853E-10 -2.671E-11 0
359 -0.9 -0.5 -8.632E-11 -1.525E-11 0
360 -0.88 -0.5 -4.489E-11 -7.7E-12 0
361 -0.86 -0.5 -2.406E-11 -6.1E-12 0
362 -0.84 -0.5 -1.352E-11 -2.83E-12 0
363 -0.82 -0.5 -8.31E-12 -3.21E-12 0
364 -0.8 -0.5 -5.67E-12 -8.9E-13 0
365 -0.78 -0.5 -4.36E-12 -3.1E-12 0
366 -0.76 -0.5 -3.78E-12 -1.43E-12 0
367 -0.74 -0.5 -3.39E-12 -2.73E-12 0
368 -0.72 -0.5 -3.09E-12 -5.4E-13 0
369 -0.7 -0.5 -3.2E-12 -2.28E-12 0
370 -0.68 -0.5 -3.14E-12 -1.8E-13 0
371 -0.66 -0.5 -3.21E-12 -2.1E-12 0
372 -0.64 -0.5 -3.21E-12 -2.4E-13 0
373 -0.62 -0.5 -3.37E-12 -2.03E-12 0
374 -0.6 -0.5 -3.58E-12 -4.4E-13 0
375 -0.58 -0.5 -3.77E-12 -2.73E-12 0
376 -0.56 -0.5 -3.86E-12 -5.2E-13 0
377 -0.54 -0.5 -4.13E-12 -1.95E-12 0
378 -0.52 -0.5 -4.2E-12 -2.9E-13 0
379 -0.5 -0.5 -4.42E-12 -2.08E-12 0
380 -0.48 -0.5 -4.59E-12 -7.6E-13 0
381 -0.46 -0.5 -4.82E-12 -2.01E-12 0
382 -0.44 -0.5 -5.08E-12 -3.8E-13 0
383 -0.42 -0.5 -5.31E-12 -2.22E-12 0
384 -0.4 -0.5 -5.57E-12 -6.6E-13 0
385 -0.38 -0.5 -5.84E-12 -2.12E-12 0
386 -0.36 -0.5 -6.29E-12 -6E-14 0
387 -0.34 -0.5 -6.54E-12 -1.59E-12 0
388 -0.32 -0.5 -7.06E-12 -3.6E-13 0
389 -0.3 -0.5 -7.59E-12 -2.14E-12 0
390 -0.28 -0.5 -8.12E-12 -2.7E-13 0
391 -0.26 -0.5 -8.81E-12 -3.07E-12 0
392 -0.24 -0.5 -9.43E-12 -1.52E-12 0
393 -0.22 -0.5 -1.006E-11 -2.9E-12 0
394 -0.2 -0.5 -1.072E-11 -4.2E-13 0
395 -0.18 -0.5 -1.143E-11 -1.75E-12 0
396 -0.16 -0.5 -1.213E-11 9E-14 0
397 -0.14 -0.5 -1.313E-11 -1.76E-12 0
398 -0.12 -0.5 -1.422E-11 6E-14 0
399 -0.1 -0.5 -1.547E-11 -8E-13 0
400 -0.08 -0.5 -1.695E-11 7.6E-13 0
401 -0.06 -0.5 -1.837E-11 -5.4E-13 0
402 -0.04 -0.5 -2.003E-11 1.97E-12 0
403 -0.02 -0.5 -2.198E-11 1.62E-12 0
404 0 -0.5 -2.39E-11 4.07E-12 0
